1,,
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-88
40:E3:D6:23:40:62,eduroam,-75
A8:BD:27:CF:86:C2,SenecaNET,-86
70:3A:0E:5F:EA:A2,SenecaNET,-79
A8:BD:27:CF:52:81,eduroam,-68
70:3A:0E:5F:B4:A0,SenecaGuest,-77
70:3A:0E:5F:B4:A1,eduroam,-75
A8:BD:27:CF:52:80,SenecaGuest,-62
70:3A:0E:5F:DD:40,SenecaGuest,-50
70:3A:0E:5F:DD:41,eduroam,-50
70:3A:0E:5F:DD:42,SenecaNET,-45
A8:BD:27:CF:52:82,SenecaNET,-60
5,,
5E:CF:7F:19:98:54,ESP8266-Eagle,-44
A8:BD:27:CF:1C:A1,eduroam,-61
70:3A:0E:5F:DC:40,SenecaGuest,-57
70:3A:0E:5F:DC:41,eduroam,-58
70:3A:0E:5F:DC:42,SenecaNET,-54
5E:CF:7F:C3:34:38,ESP8266-Carp,-69
A8:BD:27:CF:83:20,SenecaGuest,-70
A8:BD:27:CF:83:21,eduroam,-70
A8:BD:27:CF:83:22,SenecaNET,-63
40:D3:AE:2F:55:8C,SM-A520W0599,-60
A8:BD:27:CF:1C:A2,SenecaNET,-56
40:E3:D6:23:44:61,SenecaGuest,-67
40:E3:D6:23:44:62,eduroam,-63
40:E3:D6:23:44:64,SenecaNET,-62
A8:BD:27:CF:18:E2,SenecaNET,-77
70:3A:0E:5F:22:01,eduroam,-78
70:3A:0E:5F:EE:81,eduroam,-68
A8:BD:27:CE:FE:22,SenecaNET,-70
70:3A:0E:5F:BD:20,SenecaGuest,-75
70:3A:0E:5F:BD:21,eduroam,-73
70:3A:0E:5F:BD:22,SenecaNET,-70
70:3A:0E:5F:22:00,SenecaGuest,-71
70:3A:0E:5F:22:02,SenecaNET,-66
A8:BD:27:CF:1C:A0,SenecaGuest,-59
A8:BD:27:CF:1F:20,SenecaGuest,-80
A8:BD:27:CF:18:E0,SenecaGuest,-76
A8:BD:27:CF:18:E1,eduroam,-75
70:3A:0E:5F:DD:40,SenecaGuest,-47
70:3A:0E:5F:DD:41,eduroam,-47
70:3A:0E:5F:EF:C0,SenecaGuest,-73
70:3A:0E:5F:DD:42,SenecaNET,-43
A8:BD:27:CE:F0:82,SenecaNET,-85
6,,
A8:BD:27:CF:52:80,SenecaGuest,-66
